,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD
72,2024-01-04 00:00:00,20.9,,,0.38,3.0,,121,28,77,7
73,2024-01-04 01:00:00,18.7,,,0.32,1.0,,121,28,77,7
74,2024-01-04 02:00:00,16.8,,,0.3,0.0,,121,27,74,7
75,2024-01-04 03:00:00,17.2,,,0.34,0.0,,121,27,77,7
76,2024-01-04 04:00:00,17.1,,,0.36,0.0,,121,27,78,7
77,2024-01-04 05:00:00,18.8,,,,,,121,27,80,7
78,2024-01-04 06:00:00,20.2,,,0.4,3.0,,121,27,80,7
79,2024-01-04 07:00:00,21.6,,,0.57,9.0,,121,27,78,7
80,2024-01-04 08:00:00,22.1,,,0.43,5.0,,121,30,68,8
81,2024-01-04 09:00:00,24.7,,,0.45,5.0,,121,32,60,8
82,2024-01-04 10:00:00,23.4,,,0.46,4.0,,121,32,57,8
83,2024-01-04 11:00:00,20.7,,,0.51,6.0,,121,33,54,8
84,2024-01-04 12:00:00,22.3,,,0.49,6.0,,121,33,55,8
85,2024-01-04 13:00:00,23.2,,,0.46,7.0,,121,33,60,8
86,2024-01-04 14:00:00,22.3,,,0.44,3.0,,121,31,65,8
87,2024-01-04 15:00:00,23.5,,,0.41,4.0,,121,32,60,8
88,2024-01-04 16:00:00,20.9,,,0.51,7.0,,121,33,57,8
89,2024-01-04 17:00:00,28.7,,,0.63,10.0,,121,32,61,8
90,2024-01-04 18:00:00,27.6,,,0.82,16.0,,121,31,68,7
91,2024-01-04 19:00:00,30.2,,,0.51,11.0,,121,30,72,7
92,2024-01-04 20:00:00,27.4,,,0.56,10.0,,121,29,75,7
93,2024-01-04 21:00:00,27.0,,,0.44,6.0,,121,29,75,7
94,2024-01-04 22:00:00,26.1,,,0.39,2.0,,121,28,80,7
95,2024-01-04 23:00:00,22.1,,,0.42,2.0,,121,28,81,7
96,2024-01-05 00:00:00,20.5,,,0.42,1.0,,121,28,76,7
97,2024-01-05 01:00:00,20.4,,,0.38,0.0,,121,28,73,7
98,2024-01-05 02:00:00,21.6,,,0.38,0.0,,121,28,75,7
99,2024-01-05 03:00:00,18.8,,,0.37,,,121,28,77,7
100,2024-01-05 04:00:00,20.7,,,0.39,0.0,,121,27,79,7
101,2024-01-05 05:00:00,21.5,,,0.44,1.0,,121,27,78,7
102,2024-01-05 06:00:00,20.9,,,,,,121,27,79,7
103,2024-01-05 07:00:00,22.0,,,0.56,8.0,,121,28,77,7
104,2024-01-05 08:00:00,22.2,,,0.5,7.0,,121,29,72,7
105,2024-01-05 09:00:00,23.5,,,0.51,5.0,,121,30,67,7
106,2024-01-05 10:00:00,24.6,,,0.46,5.0,,121,32,61,8
107,2024-01-05 11:00:00,22.3,,,0.44,5.0,,121,32,60,8
108,2024-01-05 12:00:00,22.5,,,0.5,9.0,,121,33,58,8
109,2024-01-05 13:00:00,24.3,,,0.5,6.0,,121,33,58,8
110,2024-01-05 14:00:00,20.9,,,0.49,5.0,,121,33,58,8
111,2024-01-05 15:00:00,22.5,,,0.46,4.0,,121,34,55,8
112,2024-01-05 16:00:00,19.5,,,0.57,8.0,,121,33,56,8
113,2024-01-05 17:00:00,22.9,,,0.59,9.0,,121,32,62,8
114,2024-01-05 18:00:00,33.6,,,0.6,11.0,,121,30,66,7
115,2024-01-05 19:00:00,25.2,,,0.54,6.0,,121,30,66,7
116,2024-01-05 20:00:00,31.7,,,0.49,6.0,,121,29,66,7
117,2024-01-05 21:00:00,28.2,,,0.46,4.0,,121,29,69,7
118,2024-01-05 22:00:00,28.9,,,0.48,3.0,,121,28,72,7
119,2024-01-05 23:00:00,28.7,,,0.46,3.0,,121,28,72,7
120,2024-01-06 00:00:00,31.3,,,0.4,2.0,,121,28,72,7
121,2024-01-06 01:00:00,25.4,,,0.4,1.0,,121,28,75,7
122,2024-01-06 02:00:00,24.0,,,0.39,1.0,,121,28,76,7
123,2024-01-06 03:00:00,25.0,,,0.41,1.0,,121,27,78,7
124,2024-01-06 04:00:00,24.5,,,0.43,1.0,,121,27,79,7
125,2024-01-06 05:00:00,24.1,,,0.43,2.0,,121,27,77,7
126,2024-01-06 06:00:00,25.6,,,0.45,3.0,,121,27,79,7
127,2024-01-06 07:00:00,25.7,,,,,,121,28,75,7
128,2024-01-06 08:00:00,26.9,,,0.48,5.0,,121,30,66,8
129,2024-01-06 09:00:00,32.4,,,0.49,4.0,,121,31,61,8
130,2024-01-06 10:00:00,28.6,,,0.49,4.0,,121,32,59,8
131,2024-01-06 11:00:00,33.0,,,0.49,5.0,,121,33,56,8
