,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD
469,2024-01-20 13:00:00,27.9,,,,,,1,35,46,59
470,2024-01-20 14:00:00,29.4,,,,,,1,35,46,61
471,2024-01-20 15:00:00,28.7,,,,,,1,35,53,260
472,2024-01-20 16:00:00,28.7,,,,,,0,34,58,254
473,2024-01-20 17:00:00,27.6,,,,,,1,33,56,63
474,2024-01-20 18:00:00,27.2,,,,,,0,31,59,327
475,2024-01-20 19:00:00,35.8,,,,,,1,30,66,317
476,2024-01-20 20:00:00,45.0,,,,,,0,29,68,1
477,2024-01-20 21:00:00,45.9,,,,,,0,28,74,315
478,2024-01-20 22:00:00,46.6,,,,,,1,28,71,66
479,2024-01-20 23:00:00,41.8,,,,,,1,28,71,72
480,2024-01-21 00:00:00,34.3,,,,,,0,28,75,287
481,2024-01-21 01:00:00,29.6,,,,,,0,27,82,316
482,2024-01-21 02:00:00,28.5,,,,,,0,26,87,321
483,2024-01-21 03:00:00,28.4,,,,,,1,26,88,317
484,2024-01-21 04:00:00,26.9,,,,,,1,26,88,318
485,2024-01-21 05:00:00,29.3,,,,,,1,26,89,318
486,2024-01-21 06:00:00,29.8,,,,,,1,26,89,319
487,2024-01-21 07:00:00,28.3,,,,,,1,27,86,289
488,2024-01-21 08:00:00,27.7,,,,,,0,29,76,269
489,2024-01-21 09:00:00,27.0,,,,,,1,33,61,315
490,2024-01-21 10:00:00,26.6,,,,,,1,34,56,294
491,2024-01-21 11:00:00,27.0,,,,,,1,35,52,51
492,2024-01-21 12:00:00,29.4,,,,,,1,36,46,65
493,2024-01-21 13:00:00,36.1,,,,,,1,35,48,28
494,2024-01-21 14:00:00,37.1,,,,,,1,36,49,288
495,2024-01-21 15:00:00,35.1,,,,,,0,33,58,221
496,2024-01-21 16:00:00,32.3,,,,,,1,34,54,318
497,2024-01-21 17:00:00,26.8,,,,,,1,32,62,302
498,2024-01-21 18:00:00,27.7,,,,,,0,31,64,324
499,2024-01-21 19:00:00,35.0,,,,,,0,30,68,329
500,2024-01-21 20:00:00,42.8,,,,,,1,30,70,70
501,2024-01-21 21:00:00,44.2,,,,,,0,29,75,299
502,2024-01-21 22:00:00,40.7,,,,,,0,28,80,282
503,2024-01-21 23:00:00,36.7,,,,,,0,28,77,275
504,2024-01-22 00:00:00,33.9,,,,,,1,26,85,259
505,2024-01-22 01:00:00,32.5,,,,,,0,26,86,270
506,2024-01-22 02:00:00,28.8,,,,,,0,26,88,272
507,2024-01-22 03:00:00,27.9,,,,,,0,26,90,285
508,2024-01-22 04:00:00,30.4,,,,,,0,25,93,288
509,2024-01-22 05:00:00,30.5,,,,,,0,25,92,316
510,2024-01-22 06:00:00,31.6,,,,,,0,25,93,207
511,2024-01-22 07:00:00,31.8,,,,,,1,26,90,312
512,2024-01-22 08:00:00,33.0,,,,,,1,28,82,317
513,2024-01-22 09:00:00,32.7,,,,,,1,31,70,297
514,2024-01-22 10:00:00,32.1,,,,,,1,32,62,309
515,2024-01-22 11:00:00,32.3,,,,,,1,33,61,8
516,2024-01-22 12:00:00,28.0,,,,,,2,31,65,70
517,2024-01-22 13:00:00,24.0,,,,,,1,30,69,68
518,2024-01-22 14:00:00,16.8,,,,,,1,31,68,13
519,2024-01-22 15:00:00,14.2,,,,,,1,32,63,48
520,2024-01-22 16:00:00,12.4,,,,,,1,32,65,84
521,2024-01-22 17:00:00,9.4,,,,,,1,31,66,59
522,2024-01-22 18:00:00,11.3,,,,,,1,31,68,57
523,2024-01-22 19:00:00,11.2,,,,,,1,30,71,50
524,2024-01-22 20:00:00,10.9,,,,,,1,29,74,320
525,2024-01-22 21:00:00,11.9,,,,,,1,29,79,321
526,2024-01-22 22:00:00,11.6,,,,,,0,28,83,320
527,2024-01-22 23:00:00,15.2,,,,,,1,28,84,303
528,2024-01-23 00:00:00,12.9,,,,,,1,27,84,317
529,2024-01-23 01:00:00,5.8,,,,,,1,27,86,320
530,2024-01-23 02:00:00,2.4,,,,,,1,27,86,320
531,2024-01-23 03:00:00,2.6,,,,,,1,26,87,329
532,2024-01-23 04:00:00,5.5,,,,,,0,26,87,328
533,2024-01-23 05:00:00,7.3,,,,,,1,26,88,327
534,2024-01-23 06:00:00,9.0,,,,,,0,25,90,314
535,2024-01-23 07:00:00,8.8,,,,,,1,27,78,341
536,2024-01-23 08:00:00,8.5,,,,,,1,29,64,348
537,2024-01-23 09:00:00,8.5,,,,,,1,30,59,338
538,2024-01-23 10:00:00,9.8,,,,,,1,31,54,21
539,2024-01-23 11:00:00,11.8,,,,,,1,32,53,20
540,2024-01-23 12:00:00,12.2,,,,,,2,33,50,57
541,2024-01-23 13:00:00,13.2,,,,,,2,33,49,54
542,2024-01-23 14:00:00,15.7,,,,,,2,33,51,69
543,2024-01-23 15:00:00,15.8,,,,,,2,31,56,61
544,2024-01-23 16:00:00,15.1,,,,,,1,30,61,64
545,2024-01-23 17:00:00,12.9,,,,,,1,29,68,77
546,2024-01-23 18:00:00,16.2,,,,,,1,29,72,50
547,2024-01-23 19:00:00,16.3,,,,,,1,28,75,40
548,2024-01-23 20:00:00,16.7,,,,,,1,28,75,64
549,2024-01-23 21:00:00,18.3,,,,,,1,28,77,62
550,2024-01-23 22:00:00,16.7,,,,,,1,27,78,64
551,2024-01-23 23:00:00,16.6,,,,,,1,27,76,64
552,2024-01-24 00:00:00,17.0,,,,,,1,27,77,78
553,2024-01-24 01:00:00,18.5,,,,,,1,27,77,83
554,2024-01-24 02:00:00,15.3,,,,,,1,27,78,1
555,2024-01-24 03:00:00,12.2,,,,,,0,27,78,23
556,2024-01-24 04:00:00,15.8,,,,,,1,27,77,48
557,2024-01-24 05:00:00,18.5,,,,,,1,27,76,79
558,2024-01-24 06:00:00,18.9,,,,,,1,27,77,21
559,2024-01-24 07:00:00,20.1,,,,,,1,28,76,35
560,2024-01-24 08:00:00,20.6,,,,,,1,28,75,29
561,2024-01-24 09:00:00,18.6,,,,,,1,29,70,62
562,2024-01-24 10:00:00,17.1,,,,,,2,30,67,53
563,2024-01-24 11:00:00,18.2,,,,,,2,31,61,72
564,2024-01-24 12:00:00,18.1,,,,,,3,32,54,82
565,2024-01-24 13:00:00,19.4,,,,,,1,31,61,79
566,2024-01-24 14:00:00,19.6,,,,,,1,31,64,26
567,2024-01-24 15:00:00,16.8,,,,,,2,33,54,33
568,2024-01-24 16:00:00,16.5,,,,,,2,32,58,64
569,2024-01-24 17:00:00,16.2,,,,,,2,30,65,60
570,2024-01-24 18:00:00,13.6,,,,,,2,29,68,51
571,2024-01-24 19:00:00,11.5,,,,,,2,28,71,54
572,2024-01-24 20:00:00,11.8,,,,,,2,28,73,65
573,2024-01-24 21:00:00,15.3,,,,,,2,28,74,58
574,2024-01-24 22:00:00,15.7,,,,,,2,28,74,64
575,2024-01-24 23:00:00,17.1,,,,,,1,28,74,45
576,2024-01-25 00:00:00,15.2,,,,,,2,28,73,63
577,2024-01-25 01:00:00,13.9,,,,,,1,28,73,71
578,2024-01-25 02:00:00,14.7,,,,,,1,28,74,70
579,2024-01-25 03:00:00,11.6,,,,,,1,28,74,62
580,2024-01-25 04:00:00,12.9,,,,,,1,28,74,79
581,2024-01-25 05:00:00,15.0,,,,,,1,28,74,79
582,2024-01-25 06:00:00,15.1,,,,,,1,27,76,81
583,2024-01-25 07:00:00,15.4,,,,,,2,28,73,75
584,2024-01-25 08:00:00,12.7,,,,,,1,28,72,65
585,2024-01-25 09:00:00,13.4,,,,,,2,29,69,79
586,2024-01-25 10:00:00,11.0,,,,,,2,31,62,74
587,2024-01-25 11:00:00,10.0,,,,,,2,32,58,86
588,2024-01-25 12:00:00,15.0,,,,,,2,32,59,77
589,2024-01-25 13:00:00,15.2,,,,,,2,33,57,54
590,2024-01-25 14:00:00,12.9,,,,,,2,33,59,56
591,2024-01-25 15:00:00,14.6,,,,,,3,33,60,64
592,2024-01-25 16:00:00,15.5,,,,,,2,31,63,66
593,2024-01-25 17:00:00,16.2,,,,,,2,29,69,74
594,2024-01-25 18:00:00,15.0,,,,,,2,29,71,78
595,2024-01-25 19:00:00,13.5,,,,,,2,29,71,72
596,2024-01-25 20:00:00,15.0,,,,,,1,28,72,48
597,2024-01-25 21:00:00,17.6,,,,,,2,28,73,59
598,2024-01-25 22:00:00,18.3,,,,,,2,28,73,60
599,2024-01-25 23:00:00,18.1,,,,,,2,28,72,68
600,2024-01-26 00:00:00,17.1,,,,,,2,28,71,76
601,2024-01-26 01:00:00,12.4,,,,,,2,28,72,62
602,2024-01-26 02:00:00,11.7,,,,,,2,28,71,68
603,2024-01-26 03:00:00,11.8,,,,,,2,28,71,72
604,2024-01-26 04:00:00,13.1,,,,,,2,28,71,63
605,2024-01-26 05:00:00,15.1,,,,,,2,28,72,81
606,2024-01-26 06:00:00,17.1,,,,,,2,27,72,75
607,2024-01-26 07:00:00,16.0,,,,,,2,28,70,70
608,2024-01-26 08:00:00,12.1,,,,,,2,30,63,81
609,2024-01-26 09:00:00,11.0,,,,,,3,31,58,78
610,2024-01-26 10:00:00,13.2,,,,,,2,32,56,82
611,2024-01-26 11:00:00,13.7,,,,,,3,33,54,79
612,2024-01-26 12:00:00,16.0,,,,,,2,33,57,71
613,2024-01-26 13:00:00,17.1,,,,,,2,34,54,73
614,2024-01-26 14:00:00,17.9,,,,,,2,32,58,60
615,2024-01-26 15:00:00,18.2,,,,,,2,31,62,5
616,2024-01-26 16:00:00,14.9,,,,,,3,32,59,68
617,2024-01-26 17:00:00,15.8,,,,,,2,30,63,59
618,2024-01-26 18:00:00,18.0,,,,,,3,29,69,57
619,2024-01-26 19:00:00,17.6,,,,,,2,28,71,68
620,2024-01-26 20:00:00,19.6,,,,,,2,28,73,62
621,2024-01-26 21:00:00,23.2,,,,,,2,28,72,62
622,2024-01-26 22:00:00,24.0,,,,,,2,28,74,56
623,2024-01-26 23:00:00,23.2,,,,,,2,28,74,67
624,2024-01-27 00:00:00,18.3,,,,,,2,28,73,61
625,2024-01-27 01:00:00,11.7,,,,,,2,27,73,69
626,2024-01-27 02:00:00,9.8,,,,,,1,27,74,11
627,2024-01-27 03:00:00,11.9,,,,,,0,27,75,301
628,2024-01-27 04:00:00,15.8,,,,,,1,27,74,72
629,2024-01-27 05:00:00,20.0,,,,,,1,27,75,75
630,2024-01-27 06:00:00,20.8,,,,,,1,27,76,352
631,2024-01-27 07:00:00,19.8,,,,,,1,27,74,53
632,2024-01-27 08:00:00,18.6,,,,,,1,29,65,62
633,2024-01-27 09:00:00,17.1,,,,,,1,31,58,49
634,2024-01-27 10:00:00,20.5,,,,,,2,33,53,51
635,2024-01-27 11:00:00,23.2,,,,,,2,33,50,63
636,2024-01-27 12:00:00,24.3,,,,,,2,33,50,67
637,2024-01-27 13:00:00,23.7,,,,,,3,34,47,63
638,2024-01-27 14:00:00,21.8,,,,,,2,34,49,61
639,2024-01-27 15:00:00,20.2,,,,,,2,34,47,62
640,2024-01-27 16:00:00,15.7,,,,,,3,34,50,53
641,2024-01-27 17:00:00,17.0,,,,,,2,32,53,65
642,2024-01-27 18:00:00,19.7,,,,,,2,30,60,69
643,2024-01-27 19:00:00,17.6,,,,,,2,29,66,73
644,2024-01-27 20:00:00,17.1,,,,,,2,28,70,62
645,2024-01-27 21:00:00,17.5,,,,,,2,28,71,65
646,2024-01-27 22:00:00,17.9,,,,,,2,27,72,55
647,2024-01-27 23:00:00,16.4,,,,,,2,27,72,57
648,2024-01-28 00:00:00,15.1,,,,,,1,27,70,72
649,2024-01-28 01:00:00,13.7,,,,,,1,27,71,77
650,2024-01-28 02:00:00,13.3,,,,,,2,27,71,79
651,2024-01-28 03:00:00,13.8,,,,,,2,27,73,80
652,2024-01-28 04:00:00,15.9,,,,,,2,27,75,73
653,2024-01-28 05:00:00,17.5,,,,,,2,26,76,77
654,2024-01-28 06:00:00,16.8,,,,,,1,26,77,76
655,2024-01-28 07:00:00,17.7,,,,,,1,27,71,77
656,2024-01-28 08:00:00,16.3,,,,,,1,30,62,67
657,2024-01-28 09:00:00,17.2,,,,,,2,31,56,61
658,2024-01-28 10:00:00,16.8,,,,,,2,32,53,78
659,2024-01-28 11:00:00,19.5,,,,,,2,31,55,78
660,2024-01-28 12:00:00,20.8,,,,,,2,33,51,81
661,2024-01-28 13:00:00,17.5,,,,,,2,33,48,86
662,2024-01-28 14:00:00,18.0,,,,,,2,33,49,77
663,2024-01-28 15:00:00,16.6,,,,,,2,34,50,66
664,2024-01-28 16:00:00,14.0,,,,,,2,33,51,65
665,2024-01-28 17:00:00,16.9,,,,,,2,33,53,63
666,2024-01-28 18:00:00,22.1,,,,,,2,30,61,53
667,2024-01-28 19:00:00,21.0,,,,,,1,29,66,61
668,2024-01-28 20:00:00,20.7,,,,,,2,28,70,63
669,2024-01-28 21:00:00,20.6,,,,,,2,28,72,65
670,2024-01-28 22:00:00,21.2,,,,,,2,27,73,41
671,2024-01-28 23:00:00,21.0,,,,,,2,27,73,58
672,2024-01-29 00:00:00,15.7,,,,,,1,27,72,33
673,2024-01-29 01:00:00,12.1,,,,,,1,27,73,57
674,2024-01-29 02:00:00,11.0,,,,,,1,27,74,52
675,2024-01-29 03:00:00,15.1,,,,,,1,26,76,2
676,2024-01-29 04:00:00,19.0,,,,,,2,26,77,57
677,2024-01-29 05:00:00,20.8,,,,,,1,26,77,75
678,2024-01-29 06:00:00,20.9,,,,,,1,26,80,68
679,2024-01-29 07:00:00,20.8,,,,,,1,27,76,72
680,2024-01-29 08:00:00,18.7,,,,,,1,29,66,58
681,2024-01-29 09:00:00,19.5,,,,,,1,31,58,30
682,2024-01-29 10:00:00,19.2,,,,,,3,32,54,82
683,2024-01-29 11:00:00,20.5,,,,,,3,34,48,88
684,2024-01-29 12:00:00,23.5,,,,,,2,35,45,59
685,2024-01-29 13:00:00,24.8,,,,,,3,35,45,53
686,2024-01-29 14:00:00,23.7,,,,,,2,36,39,44
687,2024-01-29 15:00:00,20.3,,,,,,3,36,35,69
688,2024-01-29 16:00:00,20.1,,,,,,2,35,37,75
689,2024-01-29 17:00:00,24.4,,,,,,2,33,43,64
690,2024-01-29 18:00:00,27.0,,,,,,2,31,53,49
691,2024-01-29 19:00:00,25.0,,,,,,1,29,60,40
692,2024-01-29 20:00:00,23.6,,,,,,1,28,65,55
693,2024-01-29 21:00:00,24.7,,,,,,2,28,68,51
694,2024-01-29 22:00:00,25.1,,,,,,2,28,70,44
695,2024-01-29 23:00:00,24.2,,,,,,1,27,71,343
696,2024-01-30 00:00:00,23.2,,,,,,2,27,72,24
697,2024-01-30 01:00:00,21.7,,,,,,2,27,73,45
698,2024-01-30 02:00:00,14.9,,,,,,2,27,73,65
699,2024-01-30 03:00:00,14.3,,,,,,1,27,72,48
700,2024-01-30 04:00:00,16.8,,,,,,1,27,71,348
701,2024-01-30 05:00:00,16.0,,,,,,2,27,75,54
702,2024-01-30 06:00:00,16.7,,,,,,2,27,75,47
703,2024-01-30 07:00:00,14.7,,,,,,1,28,71,41
704,2024-01-30 08:00:00,15.2,,,,,,2,30,61,48
705,2024-01-30 09:00:00,16.5,,,,,,2,32,54,44
706,2024-01-30 10:00:00,18.8,,,,,,3,33,50,56
707,2024-01-30 11:00:00,20.0,,,,,,3,34,46,60
708,2024-01-30 12:00:00,21.7,,,,,,3,35,43,68
709,2024-01-30 13:00:00,21.7,,,,,,3,36,39,66
710,2024-01-30 14:00:00,19.3,,,,,,2,37,36,50
711,2024-01-30 15:00:00,17.3,,,,,,2,37,35,49
712,2024-01-30 16:00:00,18.0,,,,,,2,36,37,46
713,2024-01-30 17:00:00,18.8,,,,,,2,34,40,57
714,2024-01-30 18:00:00,21.7,,,,,,2,31,49,63
715,2024-01-30 19:00:00,22.9,,,,,,2,30,56,60
716,2024-01-30 20:00:00,23.0,,,,,,1,29,60,72
717,2024-01-30 21:00:00,23.5,,,,,,2,29,62,58
718,2024-01-30 22:00:00,24.7,,,,,,2,28,64,57
719,2024-01-30 23:00:00,23.9,,,,,,2,28,66,55
720,2024-01-31 00:00:00,21.9,,,,,,2,28,67,49
721,2024-01-31 01:00:00,22.1,,,,,,2,27,69,56
722,2024-01-31 02:00:00,19.8,,,,,,2,27,71,52
723,2024-01-31 03:00:00,19.1,,,,,,2,27,73,43
724,2024-01-31 04:00:00,20.4,,,,,,2,27,72,56
725,2024-01-31 05:00:00,21.8,,,,,,2,27,75,54
726,2024-01-31 06:00:00,23.0,,,,,,1,27,75,38
727,2024-01-31 07:00:00,21.7,,,,,,1,28,72,59
728,2024-01-31 08:00:00,17.5,,,,,,2,31,61,55
729,2024-01-31 09:00:00,19.6,,,,,,2,32,56,39
730,2024-01-31 10:00:00,23.1,,,,,,2,33,52,21
731,2024-01-31 11:00:00,23.4,,,,,,2,34,47,20
732,2024-01-31 12:00:00,24.0,,,,,,3,35,42,64
733,2024-01-31 13:00:00,22.7,,,,,,2,36,41,55
734,2024-01-31 14:00:00,23.9,,,,,,2,35,42,58
735,2024-01-31 15:00:00,19.1,,,,,,2,36,41,62
736,2024-01-31 16:00:00,16.7,,,,,,2,35,43,54
737,2024-01-31 17:00:00,18.0,,,,,,2,33,49,61
738,2024-01-31 18:00:00,20.6,,,,,,1,31,56,42
739,2024-01-31 19:00:00,19.7,,,,,,1,30,60,344
740,2024-01-31 20:00:00,19.2,,,,,,1,29,66,330
741,2024-01-31 21:00:00,22.2,,,,,,0,28,72,322
742,2024-01-31 22:00:00,23.2,,,,,,0,27,76,314
743,2024-01-31 23:00:00,21.6,,,,,,0,27,75,308
744,2024-02-01 00:00:00,22.4,,,,,,0,26,82,257
745,2024-02-01 01:00:00,21.0,,,,,,0,25,86,294
746,2024-02-01 02:00:00,22.1,,,,,,0,25,88,270
747,2024-02-01 03:00:00,20.1,,,,,,0,24,89,295
748,2024-02-01 04:00:00,20.1,,,,,,0,24,90,279
749,2024-02-01 05:00:00,20.0,,,,,,0,25,85,325
750,2024-02-01 06:00:00,19.9,,,,,,1,26,80,51
751,2024-02-01 07:00:00,21.1,,,,,,1,28,73,47
752,2024-02-01 08:00:00,17.6,,,,,,2,31,61,54
753,2024-02-01 09:00:00,23.0,,,,,,2,32,56,65
754,2024-02-01 10:00:00,26.1,,,,,,2,34,50,61
755,2024-02-01 11:00:00,28.4,,,,,,2,35,46,77
756,2024-02-01 12:00:00,29.3,,,,,,2,35,43,76
757,2024-02-01 13:00:00,32.4,,,,,,2,36,40,75
758,2024-02-01 14:00:00,35.0,,,,,,1,37,40,9
759,2024-02-01 15:00:00,36.6,,,,,,1,36,41,356
760,2024-02-01 16:00:00,27.1,,,,,,1,36,42,328
761,2024-02-01 17:00:00,20.9,,,,,,1,34,47,328
762,2024-02-01 18:00:00,25.6,,,,,,1,31,55,334
763,2024-02-01 19:00:00,29.6,,,,,,1,30,60,71
764,2024-02-01 20:00:00,30.2,,,,,,1,29,65,45
765,2024-02-01 21:00:00,30.2,,,,,,1,28,69,8
766,2024-02-01 22:00:00,30.3,,,,,,0,27,74,312
767,2024-02-01 23:00:00,31.1,,,,,,0,26,76,316
768,2024-02-02 00:00:00,31.7,,,,,,0,26,77,316
769,2024-02-02 01:00:00,33.6,,,,,,0,26,79,322
770,2024-02-02 02:00:00,28.5,,,,,,1,25,85,318
771,2024-02-02 03:00:00,26.4,,,,,,1,24,88,317
772,2024-02-02 04:00:00,24.3,,,,,,0,24,90,287
773,2024-02-02 05:00:00,24.1,,,,,,0,24,91,318
774,2024-02-02 06:00:00,25.1,,,,,,1,24,92,322
775,2024-02-02 07:00:00,21.5,,,,,,1,26,83,322
776,2024-02-02 08:00:00,21.0,,,,,,1,30,67,322
777,2024-02-02 09:00:00,24.5,,,,,,1,32,56,327
778,2024-02-02 10:00:00,25.1,,,,,,2,34,49,80
779,2024-02-02 11:00:00,22.7,,,,,,1,34,46,75
780,2024-02-02 12:00:00,21.8,,,,,,1,36,42,356
781,2024-02-02 13:00:00,24.5,,,,,,1,36,40,340
782,2024-02-02 14:00:00,23.9,,,,,,1,36,39,331
783,2024-02-02 15:00:00,22.6,,,,,,1,37,39,358
784,2024-02-02 16:00:00,17.7,,,,,,1,35,43,64
785,2024-02-02 17:00:00,17.9,,,,,,1,35,44,355
786,2024-02-02 18:00:00,20.5,,,,,,1,32,53,36
787,2024-02-02 19:00:00,21.3,,,,,,1,30,63,57
788,2024-02-02 20:00:00,22.3,,,,,,0,29,68,325
789,2024-02-02 21:00:00,22.9,,,,,,0,28,75,323
790,2024-02-02 22:00:00,23.6,,,,,,0,27,78,328
791,2024-02-02 23:00:00,21.8,,,,,,1,26,83,316
792,2024-02-03 00:00:00,17.3,,,,,,0,25,86,268
793,2024-02-03 01:00:00,14.9,,,,,,0,25,88,298
794,2024-02-03 02:00:00,12.7,,,,,,0,25,90,308
795,2024-02-03 03:00:00,15.5,,,,,,0,24,92,312
796,2024-02-03 04:00:00,17.2,,,,,,0,24,93,311
797,2024-02-03 05:00:00,17.8,,,,,,0,24,94,299
798,2024-02-03 06:00:00,18.7,,,,,,0,24,95,318
799,2024-02-03 07:00:00,18.8,,,,,,0,26,85,296
800,2024-02-03 08:00:00,21.1,,,,,,1,29,71,321
801,2024-02-03 09:00:00,19.7,,,,,,1,33,54,334
802,2024-02-03 10:00:00,20.6,,,,,,1,34,47,49
803,2024-02-03 11:00:00,20.4,,,,,,2,35,44,51
804,2024-02-03 12:00:00,20.2,,,,,,2,35,43,66
805,2024-02-03 13:00:00,21.1,,,,,,1,36,40,54
806,2024-02-03 14:00:00,21.4,,,,,,1,37,39,50
807,2024-02-03 15:00:00,18.6,,,,,,1,37,38,335
808,2024-02-03 16:00:00,19.1,,,,,,1,36,40,337
809,2024-02-03 17:00:00,25.5,,,,,,1,34,54,270
810,2024-02-03 18:00:00,25.4,,,,,,1,31,63,303
811,2024-02-03 19:00:00,26.9,,,,,,0,30,64,312
812,2024-02-03 20:00:00,28.9,,,,,,0,29,69,336
813,2024-02-03 21:00:00,28.6,,,,,,0,29,73,343
814,2024-02-03 22:00:00,28.7,,,,,,0,28,78,317
815,2024-02-03 23:00:00,26.0,,,,,,0,27,79,336
816,2024-02-04 00:00:00,26.5,,,,,,0,27,76,331
817,2024-02-04 01:00:00,33.1,,,,,,0,27,78,325
818,2024-02-04 02:00:00,27.6,,,,,,1,26,84,298
819,2024-02-04 03:00:00,25.9,,,,,,1,25,87,315
820,2024-02-04 04:00:00,24.5,,,,,,0,25,90,297
821,2024-02-04 05:00:00,23.5,,,,,,0,24,91,309
822,2024-02-04 06:00:00,21.3,,,,,,1,24,92,314
823,2024-02-04 07:00:00,18.2,,,,,,0,26,83,323
824,2024-02-04 08:00:00,19.3,,,,,,1,30,67,326
825,2024-02-04 09:00:00,23.8,,,,,,1,32,57,20
826,2024-02-04 10:00:00,24.9,,,,,,1,34,53,91
827,2024-02-04 11:00:00,24.1,,,,,,1,35,47,160
828,2024-02-04 12:00:00,23.6,,,,,,1,36,46,207
829,2024-02-04 13:00:00,24.5,,,,,,1,35,53,235
830,2024-02-04 14:00:00,20.7,,,,,,2,36,48,252
831,2024-02-04 15:00:00,21.0,,,,,,2,36,45,244
832,2024-02-04 16:00:00,19.8,,,,,,2,35,51,248
833,2024-02-04 17:00:00,20.0,,,,,,2,33,60,265
834,2024-02-04 18:00:00,18.3,,,,,,1,31,65,287
835,2024-02-04 19:00:00,20.8,,,,,,1,30,68,299
836,2024-02-04 20:00:00,20.8,,,,,,1,30,67,326
837,2024-02-04 21:00:00,24.9,,,,,,1,29,66,22
838,2024-02-04 22:00:00,29.9,,,,,,1,28,69,61
839,2024-02-04 23:00:00,30.8,,,,,,0,27,75,291
840,2024-02-05 00:00:00,30.3,,,,,,0,26,83,273
841,2024-02-05 01:00:00,32.1,,,,,,0,26,84,311
842,2024-02-05 02:00:00,33.6,,,,,,0,26,85,321
843,2024-02-05 03:00:00,34.8,,,,,,0,25,89,284
844,2024-02-05 04:00:00,33.8,,,,,,0,24,93,263
845,2024-02-05 05:00:00,33.2,,,,,,0,24,92,297
846,2024-02-05 06:00:00,39.7,,,,,,0,24,92,319
847,2024-02-05 07:00:00,43.3,,,,,,0,26,85,321
848,2024-02-05 08:00:00,42.9,,,,,,1,29,72,320
849,2024-02-05 09:00:00,47.8,,,,,,1,31,62,306
850,2024-02-05 10:00:00,46.3,,,,,,1,34,53,354
851,2024-02-05 11:00:00,42.0,,,,,,1,35,47,333
852,2024-02-05 12:00:00,40.1,,,,,,1,36,44,17
853,2024-02-05 13:00:00,40.8,,,,,,2,37,39,78
854,2024-02-05 14:00:00,40.5,,,,,,1,37,39,351
855,2024-02-05 15:00:00,36.7,,,,,,1,37,37,52
856,2024-02-05 16:00:00,33.5,,,,,,1,37,37,32
857,2024-02-05 17:00:00,33.4,,,,,,1,35,40,49
858,2024-02-05 18:00:00,35.2,,,,,,1,33,50,325
859,2024-02-05 19:00:00,37.4,,,,,,1,31,56,324
860,2024-02-05 20:00:00,39.0,,,,,,0,30,62,323
861,2024-02-05 21:00:00,39.2,,,,,,0,28,67,325
862,2024-02-05 22:00:00,38.1,,,,,,0,28,70,320
863,2024-02-05 23:00:00,33.1,,,,,,1,27,73,327
864,2024-02-06 00:00:00,29.0,,,,,,0,26,78,325
865,2024-02-06 01:00:00,26.3,,,,,,0,26,81,325
866,2024-02-06 02:00:00,25.4,,,,,,0,25,83,322
867,2024-02-06 03:00:00,28.4,,,,,,0,25,86,307
868,2024-02-06 04:00:00,29.9,,,,,,1,25,89,319
869,2024-02-06 05:00:00,30.1,,,,,,1,24,91,323
870,2024-02-06 06:00:00,30.0,,,,,,0,24,93,312
871,2024-02-06 07:00:00,26.8,,,,,,1,26,87,333
872,2024-02-06 08:00:00,24.9,,,,,,1,29,72,331
873,2024-02-06 09:00:00,27.3,,,,,,1,32,59,335
874,2024-02-06 10:00:00,27.5,,,,,,1,33,51,331
875,2024-02-06 11:00:00,24.1,,,,,,2,35,44,53
876,2024-02-06 12:00:00,21.6,,,,,,2,36,43,47
877,2024-02-06 13:00:00,23.3,,,,,,1,37,40,338
878,2024-02-06 14:00:00,23.1,,,,,,1,38,39,324
879,2024-02-06 15:00:00,20.7,,,,,,1,38,38,323
880,2024-02-06 16:00:00,18.6,,,,,,1,37,40,325
881,2024-02-06 17:00:00,20.8,,,,,,1,35,46,329
882,2024-02-06 18:00:00,22.0,,,,,,1,33,52,326
883,2024-02-06 19:00:00,22.2,,,,,,1,32,57,330
884,2024-02-06 20:00:00,23.9,,,,,,1,31,63,323
885,2024-02-06 21:00:00,24.3,,,,,,1,29,68,322
886,2024-02-06 22:00:00,25.2,,,,,,1,29,72,325
887,2024-02-06 23:00:00,19.8,,,,,,0,28,75,307
888,2024-02-07 00:00:00,16.0,,,,,,0,27,80,260
889,2024-02-07 01:00:00,9.7,,,,,,0,27,83,289
890,2024-02-07 02:00:00,8.0,,,,,,0,26,87,284
891,2024-02-07 03:00:00,8.2,,,,,,0,26,89,308
892,2024-02-07 04:00:00,9.4,,,,,,0,25,90,305
893,2024-02-07 05:00:00,17.1,,,,,,0,25,91,321
894,2024-02-07 06:00:00,25.7,,,,,,0,25,93,304
895,2024-02-07 07:00:00,29.5,,,,,,0,27,86,310
896,2024-02-07 08:00:00,36.1,,,,,,1,31,67,344
897,2024-02-07 09:00:00,35.8,,,,,,1,34,55,13
898,2024-02-07 10:00:00,34.0,,,,,,2,35,48,68
899,2024-02-07 11:00:00,30.8,,,,,,1,36,42,349
900,2024-02-07 12:00:00,26.4,,,,,,1,37,39,53
901,2024-02-07 13:00:00,23.2,,,,,,1,38,38,345
902,2024-02-07 14:00:00,22.8,,,,,,1,39,37,324
903,2024-02-07 15:00:00,21.8,,,,,,1,38,38,347
904,2024-02-07 16:00:00,18.8,,,,,,1,36,41,29
