DATE,TIME,PM25,TEMP,RH
2024-02-29,01:00:00,25.4,31,64
2024-02-29,02:00:00,27.8,31,64
2024-02-29,03:00:00,27.2,31,65
2024-02-29,04:00:00,26.5,30,65
2024-02-29,05:00:00,23.7,31,64
2024-02-29,06:00:00,21.5,31,65
2024-02-29,07:00:00,18.4,32,59
2024-02-29,08:00:00,18.8,35,51
2024-02-29,09:00:00,19.5,36,47
2024-02-29,10:00:00,18.2,38,44
2024-02-29,11:00:00,19.3,39,39
2024-02-29,12:00:00,19.7,41,35
2024-02-29,13:00:00,18.2,41,34
2024-02-29,14:00:00,16.7,42,32
2024-02-29,15:00:00,19.2,42,33
2024-02-29,16:00:00,22.8,41,36
2024-02-29,17:00:00,26.2,40,40
2024-02-29,18:00:00,27.3,37,45
2024-02-29,19:00:00,24.9,36,51
2024-02-29,20:00:00,20.7,38,60
2024-02-29,21:00:00,20.0,37,66
2024-02-29,22:00:00,20.4,36,67
2024-02-29,23:00:00,20.9,35,69
2024-03-01,00:00:00,22.6,35,71
2024-03-01,01:00:00,29.8,34,73
2024-03-01,02:00:00,31.6,34,75
2024-03-01,03:00:00,32.1,34,75
2024-03-01,04:00:00,30.9,34,76
2024-03-01,05:00:00,28.9,33,77
2024-03-01,06:00:00,27.8,33,77
2024-03-01,07:00:00,26.1,35,72
2024-03-01,08:00:00,26.2,37,65
2024-03-01,09:00:00,27.1,38,60
2024-03-01,10:00:00,26.3,41,50
2024-03-01,11:00:00,26.8,42,45
2024-03-01,12:00:00,26.1,41,40
2024-03-01,13:00:00,22.6,41,44
2024-03-01,14:00:00,23.8,38,52
2024-03-01,15:00:00,26.0,39,50
2024-03-01,16:00:00,25.2,37,58
2024-03-01,17:00:00,29.8,37,55
2024-03-01,18:00:00,30.6,36,55
2024-03-01,19:00:00,29.2,34,59
2024-03-01,20:00:00,23.7,33,62
2024-03-01,21:00:00,20.7,33,66
2024-03-01,22:00:00,19.8,32,67
2024-03-01,23:00:00,20.1,32,70
2024-03-02,00:00:00,22.1,32,71
2024-03-02,01:00:00,27.6,30,77
2024-03-02,02:00:00,26.5,31,74
2024-03-02,03:00:00,25.2,31,74
2024-03-02,04:00:00,23.1,31,74
2024-03-02,05:00:00,19.2,31,74
2024-03-02,06:00:00,18.8,31,75
2024-03-02,07:00:00,17.2,32,70
2024-03-02,08:00:00,19.4,32,63
2024-03-02,09:00:00,23.0,34,57
2024-03-02,10:00:00,23.3,36,50
2024-03-02,11:00:00,24.3,37,45
2024-03-02,12:00:00,22.9,38,42
2024-03-02,13:00:00,20.9,38,40
2024-03-02,14:00:00,19.0,39,42
2024-03-02,15:00:00,22.0,38,45
2024-03-02,16:00:00,26.8,37,50
2024-03-02,17:00:00,27.0,35,55
2024-03-02,18:00:00,31.0,32,66
2024-03-02,19:00:00,32.4,32,67
2024-03-02,20:00:00,27.7,32,68
2024-03-02,21:00:00,25.9,31,69
2024-03-02,22:00:00,24.4,31,70
2024-03-02,23:00:00,26.2,31,71
2024-03-03,00:00:00,27.7,30,72
2024-03-03,01:00:00,28.4,30,73
2024-03-03,02:00:00,28.5,30,75
2024-03-03,03:00:00,27.9,30,75
2024-03-03,04:00:00,25.2,30,75
2024-03-03,05:00:00,22.1,30,74
2024-03-03,06:00:00,22.1,30,73
2024-03-03,07:00:00,21.0,30,73
2024-03-03,08:00:00,21.6,32,67
2024-03-03,09:00:00,23.6,34,59
2024-03-03,10:00:00,23.1,34,57
2024-03-03,11:00:00,23.4,36,51
2024-03-03,12:00:00,17.9,37,47
2024-03-03,13:00:00,16.8,37,46
2024-03-03,14:00:00,19.4,34,61
2024-03-03,15:00:00,16.1,37,50
2024-03-03,16:00:00,15.8,37,50
2024-03-03,17:00:00,21.8,36,53
2024-03-03,18:00:00,26.2,33,55
2024-03-03,19:00:00,26.4,32,58
2024-03-03,20:00:00,23.6,31,62
2024-03-03,21:00:00,22.8,31,62
2024-03-03,22:00:00,21.7,30,64
2024-03-03,23:00:00,21.1,30,66
2024-03-04,00:00:00,23.2,30,69
2024-03-04,01:00:00,20.9,29,71
2024-03-04,02:00:00,22.1,29,72
2024-03-04,03:00:00,24.1,29,74
2024-03-04,04:00:00,23.3,28,76
2024-03-04,05:00:00,23.8,28,78
2024-03-04,06:00:00,24.0,28,79
2024-03-04,07:00:00,24.2,30,72
2024-03-04,08:00:00,25.8,33,60
2024-03-04,09:00:00,28.0,35,51
2024-03-04,10:00:00,29.7,37,46
2024-03-04,11:00:00,34.0,37,44
2024-03-04,12:00:00,30.9,38,40
2024-03-04,13:00:00,29.6,39,38
2024-03-04,14:00:00,29.3,39,41
2024-03-04,15:00:00,33.0,37,46
2024-03-04,16:00:00,31.3,38,41
2024-03-04,17:00:00,32.3,37,45
2024-03-04,18:00:00,33.4,34,55
2024-03-04,19:00:00,31.3,32,61
2024-03-04,20:00:00,24.8,31,65
2024-03-04,21:00:00,22.4,30,69
2024-03-04,22:00:00,20.5,29,72
2024-03-04,23:00:00,19.9,29,77
2024-03-05,00:00:00,21.6,28,80
2024-03-05,01:00:00,22.6,28,82
2024-03-05,02:00:00,21.1,28,83
2024-03-05,03:00:00,20.6,27,85
2024-03-05,04:00:00,20.3,27,87
2024-03-05,05:00:00,22.8,27,89
2024-03-05,06:00:00,24.0,27,90
2024-03-05,07:00:00,26.2,28,84
2024-03-05,08:00:00,28.1,31,70
2024-03-05,09:00:00,29.3,34,58
2024-03-05,10:00:00,33.7,36,51
2024-03-05,11:00:00,38.2,36,48
2024-03-05,12:00:00,34.9,37,45
2024-03-05,13:00:00,33.5,38,44
2024-03-05,14:00:00,34.8,37,51
2024-03-05,15:00:00,30.5,35,57
2024-03-05,16:00:00,28.9,37,50
2024-03-05,17:00:00,29.2,35,54
2024-03-05,18:00:00,32.9,34,50
2024-03-05,19:00:00,34.5,32,57
2024-03-05,20:00:00,33.4,31,62
2024-03-05,21:00:00,32.8,30,66
2024-03-05,22:00:00,31.3,29,69
2024-03-05,23:00:00,29.4,28,74
2024-03-06,00:00:00,26.5,27,78
2024-03-06,01:00:00,24.0,27,81
2024-03-06,02:00:00,23.1,27,85
2024-03-06,03:00:00,23.0,27,86
2024-03-06,04:00:00,21.4,27,85
2024-03-06,05:00:00,20.7,27,84
2024-03-06,06:00:00,23.8,27,84
2024-03-06,07:00:00,24.4,27,81
2024-03-06,08:00:00,25.4,31,67
2024-03-06,09:00:00,27.6,33,57
2024-03-06,10:00:00,31.2,35,51
2024-03-06,11:00:00,31.7,35,51
2024-03-06,12:00:00,29.7,35,47
2024-03-06,13:00:00,27.5,35,48
2024-03-06,14:00:00,23.6,36,48
2024-03-06,15:00:00,23.7,36,49
2024-03-06,16:00:00,25.4,35,52
2024-03-06,17:00:00,28.0,34,55
2024-03-06,18:00:00,29.2,33,59
2024-03-06,19:00:00,31.5,31,71
2024-03-06,20:00:00,28.0,31,75
2024-03-06,21:00:00,24.3,30,78
2024-03-06,22:00:00,25.0,29,81
2024-03-06,23:00:00,26.2,29,83
2024-03-07,00:00:00,29.5,29,83
2024-03-07,01:00:00,33.2,28,86
2024-03-07,02:00:00,35.6,28,90
2024-03-07,03:00:00,38.4,27,89
2024-03-07,04:00:00,38.5,27,91
2024-03-07,05:00:00,41.4,26,92
2024-03-07,06:00:00,39.6,26,93
2024-03-07,07:00:00,37.8,28,87
2024-03-07,08:00:00,39.1,31,72
2024-03-07,09:00:00,37.5,34,61
2024-03-07,10:00:00,36.1,36,47
2024-03-07,11:00:00,32.3,38,38
2024-03-07,12:00:00,29.6,37,45
2024-03-07,13:00:00,30.9,37,50
2024-03-07,14:00:00,27.2,37,53
2024-03-07,15:00:00,27.8,35,56
2024-03-07,16:00:00,28.1,35,54
2024-03-07,17:00:00,30.4,33,58
2024-03-07,18:00:00,32.0,32,68
2024-03-07,19:00:00,33.7,31,73
2024-03-07,20:00:00,29.9,30,77
2024-03-07,21:00:00,29.6,30,79
2024-03-07,22:00:00,31.4,29,83
2024-03-07,23:00:00,31.8,29,85
2024-03-08,00:00:00,35.4,28,88
2024-03-08,01:00:00,39.8,28,91
2024-03-08,02:00:00,38.1,27,93
2024-03-08,03:00:00,36.0,27,92
2024-03-08,04:00:00,33.4,26,93
2024-03-08,05:00:00,32.6,26,93
2024-03-08,06:00:00,32.1,26,92
2024-03-08,07:00:00,34.2,27,89
2024-03-08,08:00:00,39.0,29,81
2024-03-08,09:00:00,44.7,32,68
2024-03-08,10:00:00,49.9,34,56
2024-03-08,11:00:00,46.8,35,51
2024-03-08,12:00:00,41.1,35,52
2024-03-08,13:00:00,37.2,36,52
2024-03-08,14:00:00,37.3,36,49
2024-03-08,15:00:00,38.3,36,49
2024-03-08,16:00:00,41.3,34,55
2024-03-08,17:00:00,39.4,34,55
2024-03-08,18:00:00,34.4,33,55
2024-03-08,19:00:00,28.5,31,58
2024-03-08,20:00:00,23.4,30,64
2024-03-08,21:00:00,22.8,30,69
2024-03-08,22:00:00,22.5,29,71
2024-03-08,23:00:00,20.0,29,73
2024-03-09,00:00:00,18.4,28,75
2024-03-09,01:00:00,18.8,28,76
2024-03-09,02:00:00,20.3,27,81
2024-03-09,03:00:00,21.4,26,85
2024-03-09,04:00:00,14.4,26,86
2024-03-09,05:00:00,12.2,26,88
2024-03-09,06:00:00,12.6,25,88
2024-03-09,07:00:00,8.3,27,77
2024-03-09,08:00:00,16.9,32,57
2024-03-09,09:00:00,15.5,33,49
2024-03-09,10:00:00,15.7,33,50
2024-03-09,11:00:00,16.6,33,53
2024-03-09,12:00:00,16.0,34,51
2024-03-09,13:00:00,14.3,35,50
2024-03-09,14:00:00,13.9,34,53
2024-03-09,15:00:00,14.5,29,79
2024-03-09,16:00:00,12.6,29,75
2024-03-09,17:00:00,6.1,30,76
2024-03-09,18:00:00,6.3,30,72
2024-03-09,19:00:00,9.6,29,74
2024-03-09,20:00:00,12.9,29,77
2024-03-09,21:00:00,14.4,29,78
2024-03-09,22:00:00,15.1,29,78
2024-03-09,23:00:00,15.4,28,78
2024-03-10,00:00:00,16.0,28,80
2024-03-10,01:00:00,15.1,28,80
2024-03-10,02:00:00,11.6,28,83
2024-03-10,03:00:00,11.5,27,86
2024-03-10,04:00:00,12.4,27,87
2024-03-10,05:00:00,16.4,27,88
2024-03-10,06:00:00,19.0,29,88
2024-03-10,07:00:00,21.0,30,79
2024-03-10,08:00:00,23.2,33,67
2024-03-10,09:00:00,28.5,33,63
2024-03-10,10:00:00,35.4,35,57
2024-03-10,11:00:00,38.2,37,47
2024-03-10,12:00:00,36.2,38,44
2024-03-10,13:00:00,34.8,40,38
2024-03-10,14:00:00,36.3,40,35
2024-03-10,15:00:00,39.6,40,35
2024-03-10,16:00:00,38.8,38,40
2024-03-10,17:00:00,49.4,36,44
2024-03-10,18:00:00,48.9,34,49
2024-03-10,19:00:00,44.0,33,53
2024-03-10,20:00:00,45.0,31,58
2024-03-10,21:00:00,44.3,31,59
2024-03-10,22:00:00,42.3,30,62
2024-03-10,23:00:00,40.3,30,64
2024-03-11,00:00:00,41.2,29,71
2024-03-11,01:00:00,39.7,28,77
2024-03-11,02:00:00,35.6,28,79
2024-03-11,03:00:00,32.3,28,80
2024-03-11,04:00:00,33.1,28,84
2024-03-11,05:00:00,36.8,27,84
2024-03-11,06:00:00,37.6,27,82
2024-03-11,07:00:00,43.6,29,75
2024-03-11,08:00:00,41.2,33,61
2024-03-11,09:00:00,29.4,34,50
2024-03-11,10:00:00,26.9,36,43
2024-03-11,11:00:00,25.4,38,36
2024-03-11,12:00:00,23.7,39,33
2024-03-11,13:00:00,24.1,41,30
2024-03-11,14:00:00,25.1,41,27
2024-03-11,15:00:00,25.8,41,27
2024-03-11,16:00:00,25.6,39,32
2024-03-11,17:00:00,22.7,39,38
2024-03-11,18:00:00,20.2,37,47
2024-03-11,19:00:00,21.9,33,54
2024-03-11,20:00:00,21.5,32,61
2024-03-11,21:00:00,23.3,31,66
2024-03-11,22:00:00,24.2,31,67
2024-03-11,23:00:00,23.6,30,71
2024-03-12,00:00:00,21.9,29,75
2024-03-12,01:00:00,20.2,28,79
2024-03-12,02:00:00,19.6,28,84
2024-03-12,03:00:00,19.9,27,88
2024-03-12,04:00:00,20.1,27,88
2024-03-12,05:00:00,20.2,26,90
2024-03-12,06:00:00,21.6,27,84
2024-03-12,07:00:00,22.3,29,79
2024-03-12,08:00:00,24.1,32,65
2024-03-12,09:00:00,23.3,35,49
2024-03-12,10:00:00,22.1,38,39
2024-03-12,11:00:00,21.6,40,33
2024-03-12,12:00:00,22.2,39,45
2024-03-12,13:00:00,23.5,39,41
2024-03-12,14:00:00,24.6,40,37
2024-03-12,15:00:00,25.3,39,37
2024-03-12,16:00:00,24.9,39,38
2024-03-12,17:00:00,24.2,35,48
2024-03-12,18:00:00,22.3,33,59
2024-03-12,19:00:00,19.9,31,64
2024-03-12,20:00:00,20.0,31,65
2024-03-12,21:00:00,20.6,31,67
2024-03-12,22:00:00,23.4,30,69
2024-03-12,23:00:00,23.7,29,71
